"uid","scenario_id","t","routed_agent","route_reason","route_forced","route_invalid","routing_hit","is_decision_maker","valid_actions","executed_action","fact_id","invalid_reason","agent_response","agent_raw","insight","revealed_after"
"39","emergency_hospital_transfer","0","A2","","0","0","1","0","free|reveal","reveal","PF1","","Riverbend Medical Center lost power recently and is currently running on backup generators, with non-critical operations diverted.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""Riverbend Medical Center lost power recently and is currently running on backup generators, with non-critical operations diverted.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [], justification_fact_ids: []. STILL OPEN: answer, what is the best hospital to choose? NEXT: determine which hospital can accept emergency surgery.","PF1"
"39","emergency_hospital_transfer","1","A3","","0","0","1","0","free|reveal","reveal","PF2","","Lakeview Hospital's only on-call trauma surgeon has just departed on an emergency airlift and won't be available for four hours.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""Lakeview Hospital's only on-call trauma surgeon has just departed on an emergency airlift and won't be available for four hours.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1, PF2], justification_fact_ids: [PF1, PF2]. STILL OPEN: answer. What is the best hospital to choose? NEXT: determine which hospital can accept emergency surgery.","PF1|PF2"
"39","emergency_hospital_transfer","2","A4","","0","0","1","0","free|reveal","reveal","PF3","","Lakeview Hospital's ICU beds are now full due to a multi-car pileup in the last thirty minutes, and the ER is rerouting critical patients.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""Lakeview Hospital's ICU beds are now full due to a multi-car pileup in the last thirty minutes, and the ER is rerouting critical patients.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1, PF2], justification_fact_ids: [PF1, PF2]. STILL OPEN: answer. What is the best hospital to choose? NEXT: determine which hospital can accept emergency surgery.","PF1|PF2|PF3"
"39","emergency_hospital_transfer","3","A5","","0","0","1","0","free|reveal","reveal","PF4","","The main road leading directly to Meadow Valley is closed due to flooding, but an alternate route adds only ten minutes to the travel time.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""The main road leading directly to Meadow Valley is closed due to flooding, but an alternate route adds only ten minutes to the travel time.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1, PF2], justification_fact_ids: [PF1, PF2]. STILL OPEN: answer. What is the hospital that can accept emergency surgery? NEXT: determine which hospital can accept emergency surgery.","PF1|PF2|PF3|PF4"
"39","emergency_hospital_transfer","4","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Riverbend Medical Center""}, ""credited_facts"": [""PF1"", ""PF2"", ""PF3"", ""PF4""], ""justification_fact_ids"": [""PF1"", ""PF2"", ""PF3"", ""PF4""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Riverbend Medical Center""}, ""credited_facts"": [""PF1"", ""PF2"", ""PF3"", ""PF4""], ""justification_fact_ids"": [""PF1"", ""PF2"", ""PF3"", ""PF4""]}}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1, PF2], justification_fact_ids: [PF1, PF2]. STILL OPEN: answer. What is the hospital that can accept emergency surgery? NEXT: determine which hospital can accept emergency surgery.","PF1|PF2|PF3|PF4"
"40","Space Evacuation Decision","0","A4","","0","0","1","0","free|reveal","reveal","PF3","","A critical oxygen recycling unit at Orion Station failed this morning, and the actual oxygen supply will last only 3 hours, not 8.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""A critical oxygen recycling unit at Orion Station failed this morning, and the actual oxygen supply will last only 3 hours, not 8.""}","SETTLED VALUES: Orion Station: 'ready to launch'; Lunar Base: 'reinforced shielding'; Mars Colony: 'long-duration shuttle'. STILL OPEN: Mars Colony's 'time to reach'; Lunar Base's 'air recyclers'; Orion Station's 'oxygen duration'. NEXT: Confirm Mars Colony's travel time, air recyclers' status, and Orion Station's oxygen capacity.","PF3"
"40","Space Evacuation Decision","1","A5","","0","0","1","0","free|reveal","reveal","PF4","","Recent seismic activity at Lunar Base damaged their airlocks, and they've been unable to completely seal off two habitat modules.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""Recent seismic activity at Lunar Base damaged their airlocks, and they've been unable to completely seal off two habitat modules.""}","SETTLED VALUES: Orion Station: 'ready to launch'; Lunar Base: 'reinforced shielding'; Mars Colony: 'long-duration shuttle'. STILL OPEN: Mars Colony's 'time to reach'; Lunar Base's 'air recyclers'; Orion Station's 'oxygen duration'. NEXT: Confirm Mars Colony's travel time, air recyclers' status, and Orion Station's oxygen capacity.","PF3|PF4"
"40","Space Evacuation Decision","2","A3","","0","0","1","0","free|reveal","reveal","PF2","","Mars Colony has cleared their landing pads for arrivals and their backup life-support system is verified safe for incoming evacuees.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""Mars Colony has cleared their landing pads for arrivals and their backup life-support system is verified safe for incoming evacuees.""}","SETTLED VALUES: Orion Station: 'ready to launch'; Lunar Base: 'reinforced shielding'; Mars Colony: 'long-duration shuttle'. STILL OPEN: Mars Colony's 'time to reach'; Lunar Base's 'air recyclers'; Orion Station's 'oxygen duration'. NEXT: Confirm Mars Colony's travel time, air recyclers' status, and Orion Station's oxygen capacity.","PF2|PF3|PF4"
"40","Space Evacuation Decision","3","A2","","0","0","1","0","free|reveal","reveal","PF1","","An engineering message indicates that the docking clamps on Orion Station's shuttle are jammed and would require 2-3 hours to unfasten under current power.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""An engineering message indicates that the docking clamps on Orion Station's shuttle are jammed and would require 2-3 hours to unfasten under current power.""}","SETTLED VALUES: Orion Station: 'ready to launch'; Lunar Base: 'reinforced shielding'; Mars Colony: 'long-duration shuttle'. STILL OPEN: Mars Colony's 'time to reach'; Lunar Base's 'air recyclers'; Orion Station's 'oxygen duration'. NEXT: Confirm Mars Colony's travel time, air recyclers' status, and Orion Station's oxygen capacity.","PF1|PF2|PF3|PF4"
"40","Space Evacuation Decision","4","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Mars Colony""}, ""credited_facts"": [""S3"", ""PF2""], ""justification_fact_ids"": [""S3"", ""PF2""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Mars Colony""}, ""credited_facts"": [""S3"", ""PF2""], ""justification_fact_ids"": [""S3"", ""PF2""]}}","SETTLED VALUES: Orion Station: 'ready to launch'; Lunar Base: 'reinforced shielding'; Mars Colony: 'long-duration shuttle'. STILL OPEN: Mars Colony's 'time to reach'; Lunar Base's 'air recyclers'; Orion Station's 'oxygen duration'. NEXT: Confirm Mars Colony's travel time, air recyclers' status, and Orion Station's oxygen capacity.","PF1|PF2|PF3|PF4"
"41","safe_haven_decision","0","A4","","0","0","1","0","free|reveal","reveal","PF3","","A rockslide earlier today has partially blocked the dirt road to Mason's Cabin, making it impossible for buses or emergency vehicles to pass, and clearing will take more than 24 hours.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""A rockslide earlier today has partially blocked the dirt road to Mason's Cabin, making it impossible for buses or emergency vehicles to pass, and clearing will take more than 24 hours.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF3], justification_fact_ids: [PF3]. STILL OPEN: answer, justification_fact_ids. NEXT: Confirm backup generator status at Eagle Ridge Lodge, verify food delivery timeline to Riverside Shelter, assess road conditions for Mason's Cabin.","PF3"
"41","safe_haven_decision","1","A5","","0","0","1","0","free|reveal","reveal","PF4","","Fire crews have warned that embers are landing near Riverside Shelter, and a change in wind could cause a rapid spread toward the bridge within the next few hours.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""Fire crews have warned that embers are landing near Riverside Shelter, and a change in wind could cause a rapid spread toward the bridge within the next few hours.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF3], justification_fact_ids: [PF3]. STILL OPEN: answer, justification_fact_ids. NEXT: Confirm backup generator status at Eagle Ridge Lodge, verify food delivery timeline to Riverside Shelter, assess road conditions for Mason's Cabin.","PF3|PF4"
"41","safe_haven_decision","2","A3","","0","0","1","0","free|reveal","reveal","PF2","","An inspection team confirmed this morning that Eagle Ridge Lodge's backup generators are fully fueled and operational, despite earlier uncertainty.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""An inspection team confirmed this morning that Eagle Ridge Lodge's backup generators are fully fueled and operational, despite earlier uncertainty.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF3], justification_fact_ids: [PF3]. STILL OPEN: answer, justification_fact_ids. NEXT: Confirm backup generator status at Eagle Ridge Lodge, verify food delivery timeline to Riverside Shelter, assess road conditions for Mason's Cabin.","PF2|PF3|PF4"
"41","safe_haven_decision","3","A2","","0","0","1","0","free|reveal","reveal","PF1","","The local clinic's doctors and ambulance are stranded on the west side of the river, unable to reach Riverside Shelter due to road closures upstream.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""The local clinic's doctors and ambulance are stranded on the west side of the river, unable to reach Riverside Shelter due to road closures upstream.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF3], justification_fact_ids: [PF3]. STILL OPEN: answer, justification_fact_ids. NEXT: Confirm backup generator status at Eagle Ridge Lodge, verify food delivery timeline to Riverside Shelter, assess road conditions for Mason's Cabin.","PF1|PF2|PF3|PF4"
"41","safe_haven_decision","4","A1","record complete -> last call","1","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Eagle Ridge Lodge"", ""credited_facts"": [""PF2"", ""PF4"", ""S2""], ""justification_fact_ids"": [""PF2"", ""PF4"", ""S2""]}}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF3], justification_fact_ids: [PF3]. STILL OPEN: answer, justification_fact_ids. NEXT: Confirm backup generator status at Eagle Ridge Lodge, verify food delivery timeline to Riverside Shelter, assess road conditions for Mason's Cabin.","PF1|PF2|PF3|PF4"
"41","safe_haven_decision","5","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Eagle Ridge Lodge""}, ""credited_facts"": [""PF2"", ""PF4""], ""justification_fact_ids"": [""PF2"", ""PF4""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Eagle Ridge Lodge""}, ""credited_facts"": [""PF2"", ""PF4""], ""justification_fact_ids"": [""PF2"", ""PF4""]}}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF3], justification_fact_ids: [PF3]. STILL OPEN: answer, justification_fact_ids. NEXT: Confirm backup generator status at Eagle Ridge Lodge, verify food delivery timeline to Riverside Shelter, assess road conditions for Mason's Cabin.","PF1|PF2|PF3|PF4"
"42","The Artifact Delivery","0","A4","","0","0","1","0","free|reveal","reveal","PF3","","The energy artifact requires a functioning climate control system, but Aurora Station's system failed during the blackout and is still offline.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""The energy artifact requires a functioning climate control system, but Aurora Station's system failed during the blackout and is still offline.""}","SETTLED VALUES: answer: Aurora Station, credited_facts: [S1, S4], justification_fact_ids: [S1]. STILL OPEN: answer: Beacon Post, answer: Canyon Depot. What is the status of Beacon Post and Canyon Depot's security systems? NEXT: Confirm the artifact's operational readiness at Aurora Station.","PF3"
